hisC	H0	2.171	0.106	NA	-8175.573
hisD	H0	2.636	0.052	NA	-8229.712
hisE	H0	2.564	0.065	NA	-2402.014
hisF	H1a	2.663	0.053	0.043	-4601.385
hisG	H0	2.761	0.056	NA	-4519.238
hisH	H0	2.554	0.076	NA	-3904.287
hisI	H0	2.082	0.091	NA	-2616.941
hisM_2	H1b	1.568	0.147	0.034	-6997.793
hisP_2	H1b	1.748	0.135	0.034	-6645.804
hisQ_2	H1b	1.911	0.160	0.040	-6245.934
hisZ	H0	2.626	0.067	NA	-8729.346
hmgA	H1a	2.213	0.116	0.078	-10574.409
holA	H1c	2.371	0.067	0.115	-8102.481
hom	H0	2.218	0.055	NA	-8044.608
hrcA	H1c	2.050	0.025	0.045	-5982.748
hscA	H0	2.550	0.073	NA	-13489.016
hscB	H0	2.926	0.099	NA	-3965.163
hslR	H0	1.920	0.118	NA	-3554.076
hslU	H0	1.906	0.049	NA	-8375.638
hslV	H0	2.431	0.031	NA	-2903.387
htpG	H1b	1.995	0.071	0.051	-11642.992
hupA_3	H1b	1.268	0.216	0.026	-2497.423
hutH_1	H0	2.386	0.076	NA	-10649.054
hutU	H1c	2.517	0.049	0.073	-10215.123
hyi_1	H1c	1.990	0.087	0.127	-6111.905
hyi_2	H0	1.775	0.107	NA	-6891.515
icd_1	H1b	2.281	0.054	0.014	-7466.063
ihfA	H0	2.815	0.052	NA	-1851.198
ihfB	H0	3.151	0.056	NA	-1749.750
ileS	H1a	2.271	0.074	0.058	-16599.231
ilvA_1	H0	2.359	0.055	NA	-10574.273
ilvC	H0	2.590	0.039	NA	-4650.222
ilvD_1	H1a	2.215	0.057	0.035	-6394.692
ilvE	H1b	1.398	0.490	0.089	-2834.649
ilvG	H1a	2.211	0.106	0.085	-15142.642
ilvH	H0	3.407	0.028	NA	-1875.452
ilvI_1	H1c	2.607	0.027	0.044	-8068.421
ilvR_1	H0	2.534	0.083	NA	-7546.664
IMPDH_1	H0	1.919	0.056	NA	-2910.654
IMPDH_3	H1b	1.892	0.114	0.046	-3550.879
infA_2	H1c	1.794	0.076	0.000	-1453.374
infB	H1b	1.985	0.079	0.050	-16003.461
infC	H1a	2.477	0.047	0.013	-1817.088
ipk	H0	2.263	0.184	NA	-7089.582
iscR	H1b	2.470	0.027	0.070	-2822.389
iscS	H0	2.686	0.041	NA	-6395.337
iscX	H0	2.395	0.054	NA	-1123.455
ispA	H1c	2.571	0.070	0.117	-6745.848
ispB	H0	2.267	0.035	NA	-6035.448
ispD	H0	2.223	0.085	NA	-5115.499
ispF	H1c	2.110	0.081	0.137	-4618.060
ispH_1	H0	2.429	0.043	NA	-6475.372
ispH_2	H1c	2.259	0.060	0.115	-6387.985
katB	H1c	2.109	0.097	0.172	-11734.103
kbl	H0	2.239	0.068	NA	-9403.650
kdpA	H1c	2.224	0.088	0.130	-14170.841
kdpB	H1c	2.480	0.038	0.098	-7989.844
kdpC	H0	1.769	0.140	NA	-5954.895
kdpD	H1c	2.489	0.102	0.154	-23077.838
kdpE	H1c	2.353	0.053	0.146	-4873.970
kdsB	H0	2.495	0.124	NA	-6690.361
kefB	H0	2.370	0.072	NA	-13065.357
kup_1	H1a	2.170	0.067	0.046	-13782.220
lasR	H0	2.034	0.140	NA	-6284.775
ldcA	H0	2.110	0.156	NA	-9912.129
lepA	H1b	2.358	0.039	0.021	-10415.153
lepB_1	H0	2.147	0.076	NA	-6211.173
leuA_1	H0	2.262	0.036	NA	-9492.468
leuB	H1b	2.130	0.045	0.127	-8328.125
leuC_2	H1b	2.512	0.034	0.052	-7931.251
leuD_2	H1a	2.575	0.068	0.038	-3908.782
leuS	H1a	2.541	0.092	0.069	-15984.828
lexA	H0	2.407	0.049	NA	-4230.119
lgt	H0	2.090	0.106	NA	-6934.967
ligA	H1c	2.217	0.068	0.109	-16174.256
ligI	H0	1.869	0.158	NA	-8697.901
lipA	H0	2.485	0.022	NA	-4796.096
lipB	H0	2.366	0.081	NA	-4318.498
lnt	H0	2.206	0.123	NA	-14991.887
lolA_1	H0	2.288	0.106	NA	-5419.076
lolB	H1c	2.174	0.112	0.194	-6114.373
lolD_1	H0	2.086	0.096	NA	-5862.707
lon	H1a	2.648	0.040	0.025	-11298.136
lplT	H0	2.137	0.108	NA	-17136.950
lptA	H0	2.126	0.095	NA	-5028.075
lptC	H0	1.648	0.108	NA	-4627.186
lptD_1	H1c	1.890	0.121	0.087	-19378.242
lpw206-207_1	H0	2.285	0.095	NA	-12322.954
lpxA	H0	2.717	0.065	NA	-5163.303
lpxB	H0	2.365	0.074	NA	-8707.340
lpxC	H1b	2.395	0.047	0.021	-6060.721
lpxD	H0	2.138	0.095	NA	-9043.943
lrp_1	H1b	2.521	0.016	0.051	-2355.447
lspA	H0	2.382	0.111	NA	-4020.132
ltaE_2	H0	2.161	0.088	NA	-7533.776
lutC	H0	2.225	0.159	NA	-6890.973
lysA	H0	1.989	0.095	NA	-9957.429
lysDH	H1c	2.485	0.057	0.120	-7350.276
lysS	H0	2.308	0.056	NA	-9052.963
maeB_1	H1a	2.503	0.061	0.040	-14007.887
maf_1	H0	2.557	0.181	NA	-5781.123
maf_2	H0	2.065	0.159	NA	-6535.159
malE_1	H1c	1.829	0.103	0.057	-9193.725
map2	H0	2.257	0.060	NA	-4995.874
map	H1a	2.115	0.062	0.030	-5085.827
mdh	H1c	2.401	0.043	0.013	-4617.573
mdtA_1	H0	1.811	0.127	NA	-12113.837
mdtC_1	H1b	2.001	0.065	0.129	-28453.735
metF	H0	2.741	0.065	NA	-5519.438
metG	H0	2.144	0.064	NA	-12961.493
metH1	H0	2.079	0.047	NA	-16129.530
metH2	H0	2.347	0.049	NA	-7176.480
metK	H0	2.434	0.026	NA	-6185.679
metXA	H0	2.020	0.051	NA	-3616.251
metX	H0	2.270	0.043	NA	-6650.959
mfd	H1c	2.391	0.044	0.058	-22178.766
miaA	H1a	2.064	0.118	0.152	-10007.216
miaB_1	H0	2.206	0.055	NA	-8052.384
minC	H0	2.029	0.142	NA	-6189.017
minD	H0	2.388	0.021	NA	-3804.221
minE	H0	3.097	0.054	NA	-1267.523
mlaC_2	H0	1.984	0.110	NA	-5749.271
mlaC	H0	2.097	0.089	NA	-4687.901
mlaD	H0	2.102	0.063	NA	-3568.888
mlaE	H0	2.497	0.062	NA	-5263.882
mliC	H0	1.864	0.203	NA	-4423.566
mltB	H0	2.070	0.118	NA	-9631.233
mneA	H1b	1.471	0.199	0.103	-6816.914
mnmA	H0	2.286	0.072	NA	-7625.444
moaA	H0	2.429	0.092	NA	-9113.536
moaC	H0	2.380	0.067	NA	-3414.649
moaD	H1a	2.587	0.162	0.088	-2076.303
moaE	H1c	2.224	0.102	0.186	-4274.664
moeA	H0	2.271	0.106	NA	-11739.386
mogA	H0	1.992	0.107	NA	-5337.470
motA_1	H0	2.678	0.027	NA	-3528.949
motB_1	H1a	2.246	0.103	0.066	-7312.732
mpl	H0	2.393	0.061	NA	-9801.672
mraW	H0	3.300	0.114	NA	-4813.151
mraY	H1a	3.070	0.047	0.023	-6470.840
mraZ	H1b	2.140	0.158	0.029	-2689.830
mrcA	H1c	1.881	0.127	0.152	-23836.326
mrdA	H1a	2.000	0.108	0.081	-18249.854
mreB_1	H0	2.815	0.000	NA	-4200.143
mscL	H0	2.202	0.087	NA	-3187.476
mtfA	H1c	1.892	0.101	0.186	-7205.131
mtgA	H0	1.749	0.092	NA	-6689.781
mtnN	H1c	2.134	0.176	0.270	-9207.756
murA	H1a	2.258	0.084	0.058	-8843.630
murB	H0	2.072	0.150	NA	-10838.367
murC	H1c	2.736	0.056	0.081	-8965.563
murD	H0	2.579	0.098	NA	-11853.718
murE	H0	2.347	0.120	NA	-13777.602
murF	H0	2.092	0.150	NA	-13413.254
murG	H0	2.232	0.124	NA	-8870.171
mutS	H1c	2.289	0.073	0.104	-20751.606
mutY	H0	2.380	0.115	NA	-9685.068
nadA	H0	2.271	0.061	NA	-8669.080
nadB	H0	2.181	0.034	NA	-11930.043
ndh	H0	2.519	0.075	NA	-10639.077
ndk	H1b	2.646	0.061	0.016	-2509.824
norM_1	H1c	2.334	0.081	0.112	-11420.207
norM_2	H0	2.229	0.128	NA	-12211.907
nrdB	H0	2.030	0.066	NA	-5737.270
nrdR	H1c	3.079	0.038	0.079	-2909.267
nth	H0	2.131	0.055	NA	-4570.964
ntpA	H0	1.956	0.169	NA	-4869.886
nudC	H1c	2.421	0.059	0.171	-3501.515
nudL	H0	2.124	0.185	NA	-7397.794
nuoA	H1c	4.880	0.039	0.104	-1556.541
nuoB	H1c	3.972	0.000	0.014	-1986.121
nuoC	H0	2.437	0.113	NA	-3956.265
nuoD	H0	3.135	0.028	NA	-6516.575
nuoF	H1a	2.553	0.072	0.038	-7307.687
nuoH	H1b	2.509	0.070	0.024	-5576.937
nuoJ	H0	2.221	0.110	NA	-4658.548
nuoK	H0	3.939	0.017	NA	-1135.262
nuoL	H1a	2.570	0.094	0.067	-12466.894
nuoM_1	H1b	2.488	0.067	0.042	-8847.553
nuoN	H1b	2.444	0.099	0.040	-10809.906
nusA	H0	2.818	0.036	NA	-7007.634
nusB	H0	2.340	0.079	NA	-3034.830
nusG	H0	2.519	0.009	NA	-3226.748
obgE	H1b	2.535	0.060	0.031	-7491.836
odhL	H1a	2.441	0.063	0.043	-7590.147
ogt	H1c	2.151	0.135	0.217	-11147.159
ompA_1	H0	1.998	0.071	NA	-2753.617
ompR_1	H1c	3.114	0.002	0.019	-3879.992
orn	H0	2.061	0.083	NA	-4300.212
otsA_1	H0	2.318	0.064	NA	-9804.573
otsB	H0	2.088	0.132	NA	-6607.612
oxyR	H0	2.402	0.037	NA	-5849.884
paaF_1	H1c	2.322	0.039	0.108	-6859.948
paaH	H0	2.326	0.111	NA	-13698.543
pal_1	H0	2.237	0.103	NA	-10734.736
panB	H1a	2.444	0.104	0.070	-6613.208
panC	H0	2.411	0.080	NA	-5678.430
panD	H0	2.963	0.042	NA	-2045.529
parC	H1b	2.317	0.081	0.062	-17579.880
parE	H0	2.466	0.036	NA	-11549.736
pasI	H0	1.829	0.143	NA	-3642.424
pasT	H0	2.429	0.049	NA	-2410.679
pcaB	H1c	2.209	0.124	0.181	-12218.445
pcaC	H0	2.221	0.071	NA	-3051.413
pcaF_1	H1a	2.216	0.119	0.077	-11527.575
pcaG	H1c	1.950	0.139	0.206	-6328.471
pcaH	H0	2.451	0.079	NA	-5367.792
pcaI	H0	2.465	0.068	NA	-4945.486
pckG	H1c	2.220	0.064	0.103	-14121.779
pcm_1	H0	2.137	0.123	NA	-7079.017
pcm	H1c	2.535	0.084	0.186	-4224.573
pdhB	H1a	1.034	0.566	0.386	-28226.427
pdxH	H0	2.073	0.136	NA	-5776.467
pdxJ	H1c	2.326	0.058	0.094	-5374.426
pdxY	H0	2.098	0.101	NA	-7107.217
pepA	H0	2.261	0.057	NA	-9727.643
pepN	H1c	2.173	0.082	0.140	-20628.162
pepQ	H0	2.201	0.119	NA	-12024.894
petA	H1a	1.516	0.201	0.095	-5256.353
petB	H0	2.492	0.053	NA	-8332.683
petC	H1b	2.150	0.165	0.094	-5507.508
pgi	H1c	2.172	0.085	0.133	-12084.429
pgk	H0	2.167	0.055	NA	-7196.538
pgl_1	H0	2.021	0.198	NA	-6087.606
pgm	H1c	2.321	0.049	0.088	-9505.020
pgpA	H0	2.032	0.142	NA	-4708.033
phaP_1	H0	2.028	0.081	NA	-3417.046
phbB_1	H1b	2.064	0.060	0.028	-4938.470
pheA	H0	2.125	0.066	NA	-7801.860
pheC	H1c	1.948	0.083	0.167	-7659.648
pheS	H0	2.907	0.036	NA	-5649.036
pheT	H1b	2.418	0.077	0.100	-17019.603
phoB	H1c	3.074	0.008	0.109	-3747.513
pilC	H0	2.174	0.184	NA	-14548.717
pld1	H1c	2.157	0.139	0.206	-10078.988
plsC	H1c	2.042	0.149	0.239	-8108.856
pmpR	H0	1.900	0.053	NA	-3511.978
pnp	H0	2.457	0.051	NA	-11335.186
pntAA	H1b	1.967	0.071	0.190	-10493.490
pntAB	H0	2.196	0.063	NA	-2377.866
pntB	H0	2.366	0.058	NA	-9717.298
polA	H1a	1.944	0.096	0.071	-20421.572
potF	H0	2.219	0.053	NA	-6642.234
potH_1	H1b	1.799	0.137	0.057	-7766.225
potI_1	H0	1.643	0.083	NA	-7597.245
ppa	H0	2.158	0.055	NA	-2571.615
ppiA	H0	2.566	0.079	NA	-3790.628
ppiB	H0	2.247	0.047	NA	-2644.190
ppnK	H0	2.414	0.066	NA	-5865.762
ppsA	H1b	2.329	0.044	0.027	-13193.971
ppsR	H0	2.195	0.031	NA	-4556.160
pqiA_2	H0	1.640	0.112	NA	-4122.797
prfA_1	H0	1.950	0.045	NA	-4219.919
prfA_2	H0	1.621	0.038	NA	-6432.145
priA	H1c	2.297	0.093	0.123	-21175.896
prmA	H0	2.508	0.083	NA	-6884.962
prmC	H0	2.103	0.113	NA	-10730.176
proA	H0	2.143	0.061	NA	-9457.519
proB	H1c	2.642	0.029	0.054	-8200.016
proS	H0	2.630	0.071	NA	-11334.713
prpB_1	H0	2.117	0.088	NA	-12760.647
prpD	H1c	2.295	0.083	0.057	-9690.636
prs	H0	2.448	0.022	NA	-4546.637
psiF	H0	1.577	0.139	NA	-2606.644
pstA	H0	2.575	0.073	NA	-6410.734
pstB	H1c	2.754	0.047	0.095	-4760.624
pstC	H0	2.288	0.047	NA	-4134.281
pstS_1	H1b	2.373	0.103	0.056	-6245.622
pth	H0	2.579	0.049	NA	-4039.893
ptsH	H0	2.215	0.038	NA	-1522.151
pucA	H1c	2.055	0.084	0.205	-9000.362
purA	H1b	2.504	0.072	0.039	-7900.480
purB	H0	2.330	0.055	NA	-8380.372
purD	H1c	2.232	0.044	0.136	-7878.965
purE	H0	2.971	0.074	NA	-3436.258
purF	H0	2.375	0.052	NA	-8768.497
purH	H1c	2.460	0.052	0.073	-9043.956
purK	H1c	2.301	0.059	0.115	-8134.147
purL	H0	2.465	0.087	NA	-28565.672
purM	H0	2.393	0.046	NA	-6970.276
purN	H0	2.039	0.143	NA	-4422.465
purT	H1c	2.346	0.073	0.107	-8894.150
purU	H0	2.548	0.061	NA	-5354.034
putA	H1a	2.701	0.076	0.062	-26129.156
pxpC	H1c	2.226	0.104	0.248	-9385.901
pyrB_1	H0	2.818	0.034	NA	-5877.917
pyrC	H0	2.668	0.070	NA	-7509.369
pyrD	H0	2.445	0.054	NA	-6428.834
pyrE	H0	2.397	0.028	NA	-3419.254
pyrF	H1a	2.318	0.093	0.058	-6266.428
pyrG	H1b	2.316	0.060	0.032	-8542.086
pyrH	H0	3.112	0.014	NA	-3647.090
pyrR	H0	2.365	0.122	NA	-4220.656
pyrX	H1b	2.567	0.086	0.059	-9782.817
qmcA	H0	2.450	0.046	NA	-6298.523
qor_2	H1c	2.399	0.068	0.104	-7680.606
queA	H0	2.278	0.088	NA	-7705.130
queC	H1c	2.272	0.057	0.147	-5415.087
queE	H0	2.188	0.063	NA	-3828.640
queF	H1c	1.856	0.087	0.157	-7830.971
radA	H1a	2.253	0.069	0.042	-9775.231
radC	H0	1.973	0.185	NA	-8684.535
rapZ	H0	2.380	0.077	NA	-6861.244
rbfA	H0	1.897	0.060	NA	-2230.002
recA	H1c	3.271	0.045	0.018	-5442.285
recG	H1c	2.325	0.077	0.099	-17306.702
recO	H0	2.404	0.114	NA	-6766.636
recQ	H0	2.272	0.048	NA	-15136.433
recR	H0	2.703	0.038	NA	-3550.848
relA	H1c	2.738	0.056	0.089	-16442.424
rep_2	H1a	2.208	0.051	0.030	-12462.317
resA_1	H1b	2.117	0.081	0.139	-4613.905
resA_2	H0	1.689	0.175	NA	-6557.583
rhaS_5	H1c	1.774	0.106	0.163	-9848.932
rhlE_2	H1b	2.593	0.101	0.054	-9567.086
rhlE2	H1c	2.067	0.065	0.091	-10922.841
rho	H0	2.646	0.012	NA	-5326.019
ribA	H0	1.865	0.085	NA	-4846.905
ribB_1	H1a	2.303	0.145	0.102	-6401.874
ribB_2	H0	2.542	0.069	NA	-7503.220
ribD	H0	2.442	0.113	NA	-9631.890
ribE	H0	1.923	0.100	NA	-5345.247
ribH	H0	2.469	0.056	NA	-2892.933
rimM	H0	2.439	0.217	NA	-6354.791
rimO	H0	2.365	0.036	NA	-8043.034
rimP	H1c	2.882	0.087	0.032	-1941.412
rlmI	H0	2.727	0.068	NA	-8634.574
rlmJ	H0	2.031	0.077	NA	-7125.389
rlmN	H0	2.478	0.048	NA	-7279.386
rlpA_2	H0	1.638	0.224	NA	-5917.126
rmlA	H1a	1.551	0.135	0.084	-9115.446
rmlB	H1a	1.897	0.154	0.048	-10001.719
rmlC_1	H1a	1.374	0.212	0.161	-7749.353
rmlD_1	H0	2.241	0.174	NA	-8350.162
rnc	H1c	1.859	0.150	0.205	-10800.340
rnhA	H0	2.041	0.073	NA	-3272.919
rnhB	H0	2.024	0.156	NA	-6592.491
rodA	H1a	2.706	0.056	0.034	-7756.594
roxA	H0	1.869	0.149	NA	-11098.210
rph	H0	2.351	0.077	NA	-5057.589
rpiA	H0	2.304	0.109	NA	-5560.603
rplA	H0	2.850	0.048	NA	-4316.987
rplB	H0	3.387	0.056	NA	-3861.682
rplC	H0	3.227	0.074	NA	-2613.631
rplD	H0	3.554	0.015	NA	-2220.796
rplE	H0	3.466	0.017	NA	-1980.741
rplF	H0	3.131	0.142	NA	-2472.401
rplI	H0	1.703	0.119	NA	-2731.183
rplJ	H0	3.163	0.091	NA	-2081.308
rplK	H0	3.431	0.032	NA	-1800.348
rplL	H0	1.997	0.147	NA	-1503.212
rplM	H0	3.663	0.038	NA	-1210.517
rplN	H0	4.676	0.024	NA	-1252.354
rplO	H1b	3.515	0.064	0.025	-2376.352
rplP	H0	3.510	0.040	NA	-1540.176
rplQ	H1a	2.739	0.131	0.054	-1891.759
rplR	H0	4.155	0.042	NA	-1259.952
rplS	H0	2.692	0.068	NA	-1583.517
rplT	H0	3.724	0.010	NA	-895.191
rplV	H1c	3.127	0.046	0.006	-1014.488
rplW	H0	2.944	0.049	NA	-1193.617
rplX	H1c	2.097	0.134	0.304	-1520.063
rpmA	H0	2.394	0.066	NA	-1255.778
rpmB	H1b	3.232	0.082	0.388	-1055.839
rpmC	H0	3.113	0.008	NA	-415.642
rpmD	H0	3.047	0.066	NA	-792.336
rpmE2	H0	1.582	0.118	NA	-1289.867
rpmF	H0	2.771	0.083	NA	-808.927
rpmG	H0	1.531	0.071	NA	-679.302
rpmH	H0	3.866	0.009	NA	-465.976
rpmI	H0	2.609	0.063	NA	-711.685
rpoA	H1c	2.823	0.006	0.030	-4267.243
rpoB	H1c	2.521	0.025	0.014	-17453.602
rpoC	H1c	2.764	0.029	0.009	-16319.278
rpoE_1	H0	2.484	0.018	NA	-2406.789
rpoH	H1a	2.564	0.077	0.048	-5624.664
rpoN_1	H1c	2.168	0.072	0.105	-10607.855
rpoS	H0	2.370	0.067	NA	-7587.192
rpoZ	H0	3.687	0.034	NA	-927.532
rppH	H0	2.293	0.188	NA	-4492.204
rpsA	H0	2.270	0.024	NA	-5858.384
rpsB	H0	2.286	0.054	NA	-3165.222
rpsC	H0	3.037	0.020	NA	-3087.430
rpsD	H0	2.265	0.055	NA	-3143.247
rpsE	H0	4.046	0.018	NA	-2028.818
rpsF	H0	2.303	0.046	NA	-1209.418
rpsG	H0	4.106	0.004	NA	-1418.711
rpsH	H0	3.202	0.052	NA	-1582.729
rpsI	H1a	2.132	0.088	0.037	-1556.812
rpsJ	H1c	3.164	0.003	0.048	-1326.499
rpsL	H0	3.164	0.034	NA	-1278.020
rpsM	H1a	4.115	0.000	0.051	-1188.055
rpsN	H0	3.732	0.066	NA	-1403.980
rpsO	H0	3.116	0.074	NA	-1131.076
rpsP	H0	2.501	0.074	NA	-967.696
rpsQ	H0	4.016	0.042	NA	-1108.104
rpsR	H0	2.508	0.066	NA	-931.486
rpsS	H0	3.229	0.035	NA	-1052.130
rpsT	H0	2.280	0.103	NA	-1263.404
rpsU_1	H1a	2.013	0.036	0.000	-725.040
rsfS	H0	2.014	0.102	NA	-2929.632
rsmD	H0	2.005	0.140	NA	-4904.639
rssB	H1c	2.082	0.071	0.104	-5442.470
rsxB	H0	1.657	0.200	NA	-8929.377
rubA_2	H0	2.112	0.026	NA	-768.143
rumA	H0	2.252	0.110	NA	-11616.694
rutC_1	H0	2.418	0.072	NA	-2408.229
ruvA	H0	2.285	0.049	NA	-4072.225
ruvB	H0	2.619	0.036	NA	-6277.425
ruvC	H1a	2.966	0.030	0.055	-3962.760
sbp_2	H0	2.287	0.070	NA	-7475.829
scoA	H0	2.930	0.055	NA	-4156.775
scoB	H0	2.446	0.058	NA	-3782.301
scpA	H0	2.419	0.071	NA	-5781.072
scpB	H0	2.200	0.156	NA	-6082.752
sctC_1	H1c	1.902	0.201	0.159	-18164.728
sdaA	H0	2.473	0.059	NA	-9762.512
sdhA_2	H0	2.723	0.047	NA	-8744.824
sdhB	H1b	1.950	0.108	0.017	-4065.758
secA	H1a	1.911	0.032	0.157	-5956.188
secB	H0	2.440	0.055	NA	-2636.496
secD	H1b	2.319	0.102	0.074	-13119.499
secE	H0	3.819	0.106	NA	-2219.162
secF	H0	2.463	0.085	NA	-5719.133
secG	H0	2.284	0.120	NA	-3263.205
secY	H1c	3.314	0.028	0.038	-6868.251
selO	H1c	1.888	0.122	0.184	-14500.707
serB1	H0	1.680	0.097	NA	-4925.432
serC	H0	2.324	0.078	NA	-7277.711
serS	H0	2.381	0.062	NA	-8540.340
shc	H1a	2.103	0.135	0.105	-15736.897
slmA	H0	2.059	0.134	NA	-6238.610
smpB	H1c	2.489	0.041	0.083	-2833.262
sodB	H0	1.961	0.066	NA	-3180.598
soxA_1	H1a	1.786	0.130	0.092	-25932.186
soxB_3	H0	2.372	0.038	NA	-7574.091
soxD	H0	1.895	0.157	NA	-2254.805
speE_1	H0	2.416	0.136	NA	-7666.045
spoT	H1c	2.667	0.032	0.046	-13637.958
ssb	H0	2.113	0.072	NA	-3212.102
sspA	H0	2.018	0.204	NA	-7418.629
sucA	H1c	2.369	0.050	0.021	-14097.066
sucB	H0	2.057	0.060	NA	-6955.129
sucC	H1c	2.105	0.047	0.019	-4754.026
sucD	H1a	2.565	0.054	0.029	-4036.857
sugE	H0	2.056	0.077	NA	-2565.331
suhB	H1b	1.846	0.061	0.032	-5172.611
sun	H0	2.231	0.147	NA	-12802.293
surE	H0	2.338	0.064	NA	-5134.813
tadA_2	H1c	2.070	0.136	0.217	-5046.139
tag	H0	1.881	0.117	NA	-5276.265
talB	H0	1.978	0.081	NA	-6888.432
tam_1	H1c	2.471	0.086	0.180	-7524.105
tamA	H0	1.974	0.121	NA	-15652.892
tatA	H1b	2.681	0.139	0.050	-1692.931
tatB	H0	2.362	0.112	NA	-3995.821
tatC	H0	2.173	0.083	NA	-5572.001
tdh	H1c	2.487	0.029	0.062	-6335.061
tex	H0	2.229	0.059	NA	-15396.298
tgt	H0	2.073	0.065	NA	-7651.683
thiC	H0	2.316	0.039	NA	-10167.027
thiE	H0	1.809	0.198	NA	-9588.569
thiG	H0	2.634	0.057	NA	-5250.525
thiS	H0	3.464	0.095	NA	-1361.548
thrB	H1c	2.125	0.111	0.161	-7456.138
thrC	H1a	2.434	0.064	0.043	-9476.578
thrS	H0	2.433	0.035	NA	-9952.479
thyA	H0	2.137	0.065	NA	-7267.144
tig	H0	2.070	0.070	NA	-7628.167
tktA_1	H1a	2.510	0.088	0.060	-12817.482
tldD	H1c	2.677	0.028	0.046	-7034.676
tmk	H0	1.976	0.117	NA	-5072.020
tolA	H0	1.788	0.143	NA	-9566.950
tolB	H0	2.342	0.055	NA	-8206.604
tolQ	H0	2.894	0.011	NA	-3093.962
tolR	H0	2.752	0.072	NA	-2786.273
tpd	H0	2.142	0.091	NA	-3826.653
tpiA	H0	2.366	0.163	NA	-7355.059
tpm	H0	1.899	0.193	NA	-7715.689
tpx	H0	1.970	0.052	NA	-3045.624
trmB	H0	2.180	0.111	NA	-6539.878
trmD	H0	2.618	0.087	NA	-5222.215
trmE	H1c	2.353	0.071	0.105	-11793.989
trmL	H0	2.054	0.155	NA	-6594.122
trpA	H0	2.259	0.093	NA	-6646.902
trpB	H1c	2.205	0.045	0.074	-8231.866
trpC	H0	2.245	0.106	NA	-6005.212
trpD	H1c	2.373	0.053	0.081	-6405.180
trpE	H0	2.417	0.037	NA	-8741.036
trpF	H0	2.298	0.230	NA	-3498.160
trpG	H0	2.210	0.063	NA	-3703.105
truA	H0	2.066	0.115	NA	-7199.987
truB	H0	2.099	0.117	NA	-9076.361
trxA	H1a	3.384	0.003	0.044	-1346.927
trxB_1	H0	2.134	0.060	NA	-6115.605
tsf	H0	2.098	0.063	NA	-4634.510
tusA	H0	2.907	0.091	NA	-1708.915
tyrB	H1b	2.542	0.074	0.048	-7961.376
tyrC	H0	2.297	0.131	NA	-8983.578
tyrZ	H1c	2.871	0.038	0.083	-7405.002
ubiA	H0	2.509	0.083	NA	-6194.004
ubiB_1	H1c	2.692	0.044	0.070	-10583.326
ubiC	H1c	2.289	0.192	0.297	-6910.775
ubiD	H1c	2.232	0.050	0.056	-10968.926
ubiE	H0	2.192	0.043	NA	-4286.834
ubiG	H0	1.845	0.067	NA	-5581.758
ubiH	H1c	2.112	0.135	0.214	-11359.066
ubiJ	H1c	2.535	0.155	0.243	-5751.197
udg	H1b	1.746	0.173	0.059	-14175.879
ung	H1c	2.070	0.109	0.212	-7191.419
upp	H0	2.283	0.034	NA	-3708.496
uppP_1	H1b	2.279	0.148	0.092	-7741.153
uppP_2	H0	2.619	0.078	NA	-6289.655
uppS	H1c	2.171	0.052	0.084	-5015.106
uvrA_1	H0	2.174	0.040	NA	-17179.937
uvrA_2	H1c	2.261	0.074	0.093	-47504.329
uvrB	H0	2.330	0.043	NA	-13440.952
uvrC	H0	2.218	0.095	NA	-16799.707
valS	H1c	2.176	0.065	0.086	-19030.575
vsr	H0	2.261	0.136	NA	-4029.416
waaA	H1c	2.573	0.089	0.152	-11404.613
waaC1	H1c	2.275	0.075	0.126	-7249.407
waaE	H1a	2.449	0.094	0.066	-7137.377
waaF	H0	2.841	0.057	NA	-6046.365
wbiI	H1c	2.029	0.125	0.170	-22539.054
wcbK	H0	2.248	0.038	NA	-4840.992
xdhA_1	H1c	2.171	0.100	0.172	-12709.005
xdhB_2	H1c	2.189	0.079	0.168	-17917.925
xerC_1	H1c	2.088	0.104	0.190	-7832.860
xerD_1	H1c	2.406	0.075	0.165	-7906.172
xseB	H1c	2.512	0.140	0.251	-2738.813
xthA	H1a	2.039	0.083	0.117	-6264.766
yaaA	H0	2.261	0.097	NA	-6589.102
yabJ_1	H0	1.656	0.035	NA	-2699.358
yaeQ	H0	1.660	0.073	NA	-4227.532
yajC	H0	2.204	0.071	NA	-1592.903
ybaB	H1c	3.539	0.016	0.112	-1565.054
ybaK_1	H0	2.598	0.122	NA	-4664.693
ybaK	H0	1.691	0.083	NA	-3737.544
ybcJ	H0	1.858	0.049	NA	-1580.027
ybgI	H1b	1.818	0.109	0.062	-6097.336
yccA	H0	2.206	0.055	NA	-4668.156
yceI_1	H1b	1.661	0.164	0.082	-5430.446
yceI_2	H1a	2.069	0.145	0.082	-4721.418
yciO	H0	2.367	0.060	NA	-4611.971
ydiK_2	H1b	2.186	0.226	0.130	-12598.626
yedA	H1b	2.071	0.111	0.073	-8091.467
yffB	H0	2.027	0.070	NA	-2689.556
ygaZ	H0	2.184	0.130	NA	-6565.317
yggS	H0	1.987	0.141	NA	-6561.133
ygiD	H0	2.433	0.116	NA	-7422.701
yhhW_1	H0	1.995	0.128	NA	-6397.814
yijE	H0	2.154	0.130	NA	-9269.327
